#
# Takin/Monteconvo version 2.6.0
# MC neutrons: 1000
# MC sample steps: 1
#
# h          k            l            E            S(Q,E)      
0.338384     0.338384     1            1.43939      0           
0.338384     0.338384     1            1.45455      0           
0.338384     0.338384     1            1.4697       0           
0.338384     0.338384     1            1.48485      0           
0.348485     0.348485     1            0            0.535652    
0.348485     0.348485     1            0.0151515    0.493169    
0.348485     0.348485     1            0.030303     0.351991    
0.348485     0.348485     1            0.0454545    0.222125    
0.348485     0.348485     1            0.0606061    0.118593    
0.348485     0.348485     1            0.0757576    0.053195    
0.348485     0.348485     1            0.0909091    0.0164114   
0.348485     0.348485     1            0.106061     0.00828337  
0.348485     0.348485     1            0.121212     0.000859335 
0.348485     0.348485     1            0.136364     0.000508708 
0.348485     0.348485     1            0.151515     1.30219e-05 
0.348485     0.348485     1            0.166667     2.43428e-06 
0.348485     0.348485     1            0.181818     6.42037e-09 
0.348485     0.348485     1            0.19697      1.35657e-10 
0.348485     0.348485     1            0.212121     5.88998e-10 
0.348485     0.348485     1            0.227273     8.34976e-13 
0.348485     0.348485     1            0.242424     1.41444e-12 
0.348485     0.348485     1            0.257576     2.81733e-15 
0.348485     0.348485     1            0.272727     0.00645075  
0.348485     0.348485     1            0.287879     0.000105302 
0.348485     0.348485     1            0.30303      0.00845315  
0.348485     0.348485     1            0.318182     0.00593631  
0.348485     0.348485     1            0.333333     0.0354201   
0.348485     0.348485     1            0.348485     0.0546833   
0.348485     0.348485     1            0.363636     0.11522     
0.348485     0.348485     1            0.378788     0.150031    
0.348485     0.348485     1            0.393939     0.153428    
0.348485     0.348485     1            0.409091     0.20933     
0.348485     0.348485     1            0.424242     0.22732     
0.348485     0.348485     1            0.439394     0.299229    
0.348485     0.348485     1            0.454545     0.265155    
0.348485     0.348485     1            0.469697     0.26283     
0.348485     0.348485     1            0.484848     0.219511    
0.348485     0.348485     1            0.5          0.179746    
0.348485     0.348485     1            0.515152     0.16293     
0.348485     0.348485     1            0.530303     0.173586    
0.348485     0.348485     1            0.545455     0.106964    
0.348485     0.348485     1            0.560606     0.0578466   
0.348485     0.348485     1            0.575758     0.0524133   
0.348485     0.348485     1            0.590909     0.0306898   
0.348485     0.348485     1            0.606061     0.0210112   
0.348485     0.348485     1            0.621212     0.011204    
0.348485     0.348485     1            0.636364     0.00161276  
0.348485     0.348485     1            0.651515     0.00638847  
0.348485     0.348485     1            0.666667     9.80612e-10 
0.348485     0.348485     1            0.681818     0.000289368 
0.348485     0.348485     1            0.69697      8.09162e-25 
0.348485     0.348485     1            0.712121     1.07683e-19 
0.348485     0.348485     1            0.727273     9.71546e-05 
0.348485     0.348485     1            0.742424     1.14657e-37 
0.348485     0.348485     1            0.757576     3.16894e-77 
0.348485     0.348485     1            0.772727     4.96226e-122
0.348485     0.348485     1            0.787879     2.38381e-86 
0.348485     0.348485     1            0.80303      1.96753e-110
0.348485     0.348485     1            0.818182     3.89833e-103
0.348485     0.348485     1            0.833333     4.44106e-173
0.348485     0.348485     1            0.848485     7.7536e-213 
0.348485     0.348485     1            0.863636     9.1146e-145 
0.348485     0.348485     1            0.878788     2.89072e-304
0.348485     0.348485     1            0.893939     5.42197e-273
0.348485     0.348485     1            0.909091     4.2167e-238 
0.348485     0.348485     1            0.924242     0           
0.348485     0.348485     1            0.939394     0           
0.348485     0.348485     1            0.954545     0           
0.348485     0.348485     1            0.969697     0           
0.348485     0.348485     1            0.984848     0           
0.348485     0.348485     1            1            0           
0.348485     0.348485     1            1.01515      0           
0.348485     0.348485     1            1.0303       0           
0.348485     0.348485     1            1.04545      0           
0.348485     0.348485     1            1.06061      0           
0.348485     0.348485     1            1.07576      0           
0.348485     0.348485     1            1.09091      0           
