#
# Takin/Monteconvo version 2.6.0
# MC neutrons: 1000
# MC sample steps: 1
#
# h          k            l            E            S(Q,E)      
0.335        0.335        1            0.27         2.91534e-06 
0.335        0.335        1            0.28         4.4589e-06  
0.335        0.335        1            0.29         8.39155e-06 
0.335        0.335        1            0.3          1.60296e-05 
0.335        0.335        1            0.31         2.49661e-05 
0.335        0.335        1            0.32         3.48478e-05 
0.335        0.335        1            0.33         5.27511e-05 
0.335        0.335        1            0.34         6.69518e-05 
0.335        0.335        1            0.35         9.5851e-05  
0.335        0.335        1            0.36         0.000129606 
0.335        0.335        1            0.37         0.000182833 
0.335        0.335        1            0.38         0.000213075 
0.335        0.335        1            0.39         0.000251814 
0.335        0.335        1            0.4          0.000276575 
0.335        0.335        1            0.41         0.000329201 
0.335        0.335        1            0.42         0.000329756 
0.335        0.335        1            0.43         0.000373662 
0.335        0.335        1            0.44         0.000389453 
0.335        0.335        1            0.45         0.000375833 
0.335        0.335        1            0.46         0.000397531 
0.335        0.335        1            0.47         0.000347788 
0.335        0.335        1            0.48         0.000339572 
0.335        0.335        1            0.49         0.000323657 
0.335        0.335        1            0.5          0.00029031  
0.335        0.335        1            0.51         0.000266577 
0.335        0.335        1            0.52         0.0002197   
0.335        0.335        1            0.53         0.000199318 
0.335        0.335        1            0.54         0.000160635 
0.335        0.335        1            0.55         0.000125561 
0.335        0.335        1            0.56         0.00010582  
0.335        0.335        1            0.57         9.56733e-05 
0.335        0.335        1            0.58         7.75384e-05 
0.335        0.335        1            0.59         4.57045e-05 
0.335        0.335        1            0.6          4.07154e-05 
0.335        0.335        1            0.61         2.97916e-05 
0.335        0.335        1            0.62         2.40137e-05 
0.335        0.335        1            0.63         1.26621e-05 
0.335        0.335        1            0.64         1.00488e-05 
0.335        0.335        1            0.65         6.76185e-06 
0.335        0.335        1            0.66         4.72795e-06 
0.335        0.335        1            0.67         2.82917e-06 
0.335        0.335        1            0.68         2.43336e-06 
0.335        0.335        1            0.69         6.87701e-07 
0.335        0.335        1            0.7          1.02318e-06 
0.335        0.335        1            0.71         1.81488e-07 
0.335        0.335        1            0.72         1.92792e-07 
0.335        0.335        1            0.73         1.0202e-06  
0.335        0.335        1            0.74         1.29048e-10 
0.335        0.335        1            0.75         3.0422e-09  
0.335        0.335        1            0.76         1.72511e-10 
0.335        0.335        1            0.77         3.6684e-10  
0.335        0.335        1            0.78         4.39286e-07 
0.335        0.335        1            0.79         2.75592e-13 
0.335        0.335        1            0.8          5.46794e-13 
0.335        0.335        1            0.81         4.35136e-13 
0.335        0.335        1            0.82         4.13111e-13 
0.335        0.335        1            0.83         5.96797e-16 
0.335        0.335        1            0.84         5.92732e-16 
0.335        0.335        1            0.85         1.2041e-19  
0.335        0.335        1            0.86         5.43438e-23 
0.335        0.335        1            0.87         3.75889e-21 
0.335        0.335        1            0.88         4.4402e-20  
0.335        0.335        1            0.89         1.08938e-24 
0.335        0.335        1            0.9          4.70269e-24 
0.335        0.335        1            0.91         1.91202e-29 
